id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35677864,Gorgeous and quiet - Only 20 minutes to Manhattan,268386541,Irene,,Ward D (councilmember Michael Yun),40.7575,-74.04649,Private room,50,2,6,9/4/2019,1.84,1,53
35683184,"Writer's comfy private room, 15 mins to Manhattan",268427730,Xavier,,Ward E (councilmember James Solomon),40.72098,-74.04499,Private room,68,1,1,9/14/2019,1,1,21
35705501,Bright brand new apartment  1 private rm  Females,127867279,Shaan,,Ward D (councilmember Michael Yun),40.75372,-74.05538,Private room,55,7,0,,,2,365
35710737,Brand new luxury apt with breathtaking Water view!,268613613,Peter,,Ward E (councilmember James Solomon),40.72098,-74.03509,Entire home/apt,300,2,6,9/11/2019,3.4,1,0
35718265,Jersey City Heights Corner Apt - Sleeps 4 + 1 Kid,18834592,Will,,Ward D (councilmember Michael Yun),40.74499,-74.06171,Entire home/apt,120,3,15,9/28/2019,4.5,1,0
35740086,MEGA Apt 12ppl 3cars Full Accomodation 5mins NYC,81850140,José,,Ward E (councilmember James Solomon),40.71476,-74.04181,Entire home/apt,600,1,0,,,16,320
35756401,Cozy Studio View of Manhattan New Building,126774283,Kelly,,Ward E (councilmember James Solomon),40.71869,-74.03514,Entire home/apt,94,1,16,9/17/2019,4.85,1,0
35759623,Two Bedroom Suite Across From Grove Path,242780957,DVORA Guesthouse,,Ward E (councilmember James Solomon),40.72041,-74.04458,Entire home/apt,300,3,9,9/23/2019,2.7,13,324
35767410,Luxury 1-Bedroom Apartment Building,50753185,Eleonore,,Ward E (councilmember James Solomon),40.72109,-74.03521,Entire home/apt,250,2,1,6/30/2019,0.32,1,132
35783148,HOMEY 1 BR APARTMENT - 20 MIN TO NYC,147171551,Dan,,Ward E (councilmember James Solomon),40.72271,-74.04571,Entire home/apt,129,2,12,9/23/2019,3.64,2,324
35807724,Spectacular 6Br 3Ba Townhouse Minutes From NYC,173510121,Sam,,Ward E (councilmember James Solomon),40.72755,-74.0475,Entire home/apt,700,3,4,8/26/2019,1.15,3,337
35840156,A True Gem on the Water Right Next to NYC,171805385,Karoline,,Ward E (councilmember James Solomon),40.71953,-74.03393,Entire home/apt,210,1,9,9/17/2019,2.65,1,145
35843707,2BR Duplex 15 mins to Manhattan,24109763,Tang,,Ward E (councilmember James Solomon),40.71971,-74.04448,Entire home/apt,200,1,1,6/22/2019,0.3,1,0
35844061,Entire home ✤2 queen+1 full beds ✤10min->Manhattan,19909972,Jayu,,Ward E (councilmember James Solomon),40.71908,-74.04126,Entire home/apt,200,1,17,9/29/2019,5.15,2,118
35863181,Cozy 3Bedrooms 2Bath Apartment With Great Location,248664260,Shelly,,Ward D (councilmember Michael Yun),40.74502,-74.04668,Entire home/apt,195,1,7,9/23/2019,2.39,9,355
35868508,The NYC View - 7 Min to NYC,61396454,Ash,,Ward E (councilmember James Solomon),40.72197,-74.03585,Entire home/apt,300,28,2,6/30/2019,0.64,7,323
35869041,THE MANHATTAN VIEW - 7 MIN TO NYC,209282907,Yuki,,Ward E (councilmember James Solomon),40.72333,-74.03473,Entire home/apt,300,5,1,9/7/2019,1,8,323
35902461,Spacious 1 Bedroom Across From Grove Path,242780957,DVORA Guesthouse,,Ward E (councilmember James Solomon),40.71892,-74.04332,Entire home/apt,175,3,3,8/19/2019,0.98,13,156
35912576,Modern NYC Access 7 Minutes Walk To JSQ Path Train,127349532,Jason,,Ward C (councilmember Richard Boggiano),40.73113,-74.06824,Private room,35,5,7,9/23/2019,2.47,12,321
35915254,The Alana - A Chic Duplex 40 Minutes from NYC,270144188,Stephaney,,Ward F (councilmember Jermaine D. Robinson),40.71342,-74.0719,Entire home/apt,99,2,18,9/29/2019,5.68,2,112
35916293,City View Loft above Hoboken minutes to Manhattan,177471925,Katie,,Ward D (councilmember Michael Yun),40.74127,-74.04535,Entire home/apt,95,3,9,9/26/2019,2.87,1,233
35929849,Great location! Near NYC,263462289,Karen,,Ward D (councilmember Michael Yun),40.75124,-74.04612,Entire home/apt,150,2,0,,,1,28
35939889,**The New York Experience 2**,64251436,Shavon,,Ward D (councilmember Michael Yun),40.75159,-74.04594,Entire home/apt,300,2,7,9/22/2019,2.28,2,80
35945939,✨2BR/1 Bath with 5 beds! ✨Near Downtown! W/D!✨,253504785,Tatiana,,Ward E (councilmember James Solomon),40.71895,-74.04534,Entire home/apt,119,2,12,9/16/2019,4.19,6,156
35946369,LARGE SUNNY BEDROOM 15-20 MINUTES TO NYC,203121906,Zack,,Ward C (councilmember Richard Boggiano),40.73315,-74.05455,Private room,45,2,5,8/31/2019,1.88,3,327
35958709,"CL#8,mins to NYC,no fee/deposit,early checkin poss",199914427,Joe,,Ward F (councilmember Jermaine D. Robinson),40.71525,-74.07525,Private room,37,1,4,9/1/2019,1.5,55,59
35959051,"205#7,near NYC,no fee/deposit,early checkin poss.",199914427,Joe,,Ward F (councilmember Jermaine D. Robinson),40.71682,-74.07524,Private room,35,1,4,9/13/2019,1.76,55,87
35959258,"CL#6,near NYC,no fee/deposit,early checkin poss.",199914427,Joe,,Ward F (councilmember Jermaine D. Robinson),40.7157,-74.07458,Private room,37,1,8,8/10/2019,2.38,55,87
35966914,Large bedroom 20 min from Manhattan,78432979,Tina,,Ward C (councilmember Richard Boggiano),40.72985,-74.06882,Private room,49,5,0,,,1,0
35972340,Jersey city: Tiny Room with shared bathroom,67516312,Nassly,,Ward A (councilmember Denise Ridley),40.69375,-74.09309,Private room,41,1,0,,,7,74
35973429,2 Bed 1 Bath Easy Street Parking | Near Light Rail,255432077,Nick,,Ward B (councilmember Mira Prinz-Arey),40.71597,-74.08804,Entire home/apt,120,4,13,9/29/2019,4.19,7,149
35984908,Serene Guest House minutes from NYC,35895789,Karina & Ariana,,Ward D (councilmember Michael Yun),40.74907,-74.04422,Entire home/apt,177,1,10,9/25/2019,3.19,1,208
35988422,Large 1 bedroom Jersey City ( Females Only),11589134,Christian,,Ward F (councilmember Jermaine D. Robinson),40.70901,-74.07855,Private room,35,30,0,,,1,100
35989804,Newly Renovated 1BD Apartment & Easy Access to NYC,153190812,Lex,,Ward C (councilmember Richard Boggiano),40.73343,-74.07041,Entire home/apt,70,2,4,9/21/2019,2.03,11,358
35994660,Quiet 2 Bedroom Dream | Free Parking | 15 Min NYC,255408641,Jackson,,Ward C (councilmember Richard Boggiano),40.72972,-74.0636,Entire home/apt,140,3,7,9/17/2019,2.19,3,160
35996869,Modern 2 Bed 1 Bath 15 Min NYC,255853430,William,,Ward C (councilmember Richard Boggiano),40.72703,-74.06141,Entire home/apt,160,3,1,8/14/2019,0.61,17,150
35997134,Modern Renovation 2 Bed 1 Bath | 15 Min Manhattan,255853430,William,,Ward C (councilmember Richard Boggiano),40.7263,-74.0646,Entire home/apt,160,3,3,9/16/2019,0.94,17,153
35997321,Beautifully Renovated 2 Bed 1 Bath 15 Min NYC,255853430,William,,Ward C (councilmember Richard Boggiano),40.73177,-74.06834,Entire home/apt,160,3,2,7/16/2019,0.68,17,149
36001942,All amenities plus close to path to NYC,239439661,Deven,,Ward B (councilmember Mira Prinz-Arey),40.73292,-74.07352,Private room,30,30,0,,,1,364
36003846,"Entire apartment, close to Manhattan (2br/2bath)",225892560,Huss,,Ward E (councilmember James Solomon),40.72627,-74.05135,Entire home/apt,130,1,10,9/29/2019,3.41,2,337
36020366,2 Bedrooms in duplex apt - minutes to NYC,270990612,S,,Ward B (councilmember Mira Prinz-Arey),40.72626,-74.06957,Private room,71,1,2,7/20/2019,0.74,1,0
36021884,Very charming flat ❤️ Quiet and close to subway!,269771244,Artem,,Ward C (councilmember Richard Boggiano),40.73298,-74.05727,Entire home/apt,159,1,21,9/23/2019,6.92,4,246
36066591,"Loft near Holland Tunnel, PATH, mall",75068523,Charles,,Ward E (councilmember James Solomon),40.7292,-74.04159,Entire home/apt,110,1,10,9/26/2019,3.33,1,102
36069462,Spectacular 3 bed 2 bath Apt - 20 minutes to NYC!,35601684,Joseph,,Ward C (councilmember Richard Boggiano),40.72643,-74.05872,Entire home/apt,208,1,2,9/14/2019,2,9,39
36070509,Amazing NYC view that is minutes to the City,271345108,Christina,,Ward E (councilmember James Solomon),40.72118,-74.03353,Entire home/apt,175,4,1,8/3/2019,0.51,1,333
36074137,Prime 2 Bed 1.5 Bath Gem | 15 Min Manhattan,255853430,William,,Ward C (councilmember Richard Boggiano),40.72801,-74.05384,Entire home/apt,150,3,4,9/30/2019,1.69,17,165
36076195,Astounding 2 Bed 2 Full Bath | 15 Min Manhattan,255432077,Nick,,Ward C (councilmember Richard Boggiano),40.72949,-74.05434,Entire home/apt,170,4,5,8/26/2019,1.7,7,158
36076471,Picturesque 2 Bed 2 Full Bath | 15 Min Manhattan,255432077,Nick,,Ward C (councilmember Richard Boggiano),40.72944,-74.05522,Entire home/apt,170,4,2,7/20/2019,0.7,7,155
36076711,Fantastic 2 Bed 2 Full Bath | 15 Min Manhattan,255432077,Nick,,Ward C (councilmember Richard Boggiano),40.72961,-74.05525,Entire home/apt,170,4,1,7/2/2019,0.33,7,156
36076816,Immaculate 1.5 Bed 1 Bath w/ Laundry | 15 Min NYC,255432077,Nick,,Ward C (councilmember Richard Boggiano),40.72828,-74.05591,Entire home/apt,170,4,5,9/15/2019,1.74,7,171
36078367,Huge 3 Bed 1.5 Bath w/ Laundry | 15 Min Manhattan,255853430,William,,Ward C (councilmember Richard Boggiano),40.73007,-74.05827,Entire home/apt,215,4,10,9/25/2019,3.53,17,144
36078843,Stunning 3 Bed 2 Full Bath | 20 Min Manhattan,255853430,William,,Ward D (councilmember Michael Yun),40.74194,-74.04281,Entire home/apt,215,4,7,9/14/2019,2.5,17,159
36081456,2 BR 2 Bath 1 Parking; #3; 25 min bus to NYC,122758318,Prakash,,Ward D (councilmember Michael Yun),40.75935,-74.05083,Entire home/apt,137,1,2,8/11/2019,0.65,4,50
36101295,THE EDGE OF JERSEY CITY,61396454,Ash,,Ward E (councilmember James Solomon),40.72968,-74.03183,Entire home/apt,218,28,2,6/29/2019,0.63,7,341
36106986,HUGE Modern 4BR sleep16 - 2 min from train to NY,265898347,Alex,,Ward A (councilmember Denise Ridley),40.69172,-74.08883,Hotel room,399,2,20,9/27/2019,6.45,2,316
36112856,Stylish & Cute Room ★Quick ride to NYC★,2549076,Miz,,Ward D (councilmember Michael Yun),40.74766,-74.05025,Private room,31,1,1,8/5/2019,0.52,4,1
36112858,"Beautiful Room with Parking, 30min Times Square**",2549076,Miz,,Ward D (councilmember Michael Yun),40.74989,-74.05876,Private room,60,2,22,9/27/2019,7.59,4,55
36117828,✨Cozy 2 Bedroom ￨20 minutes to NYC!✨,34953955,Ben,,Ward C (councilmember Richard Boggiano),40.73835,-74.05296,Entire home/apt,125,1,4,9/15/2019,1.52,5,172
36131308,Super Cozy Studio Next to Path Station - NYC,244808901,Fariha,,Ward C (councilmember Richard Boggiano),40.73179,-74.06761,Entire home/apt,61,1,1,8/4/2019,0.51,1,112
36133112,Great private master bedroom close to NYC,30047508,Stevan,,Ward E (councilmember James Solomon),40.72109,-74.04573,Private room,80,1,0,,,1,0
36135793,Women’s ONLY bed,223217040,Sorin,,Ward B (councilmember Mira Prinz-Arey),40.73658,-74.07542,Shared room,26,2,4,9/16/2019,1.64,1,364
36174520,Value 2BR/1BA 15 Minutes from Downtown Jersey City,166723692,Sean,,Ward B (councilmember Mira Prinz-Arey),40.71746,-74.0797,Entire home/apt,72,2,11,9/21/2019,4.18,1,124
36182249,July 4th Special: Fireworks and Manhattan skyline,50928963,David,,Ward E (councilmember James Solomon),40.72242,-74.04356,Entire home/apt,120,2,1,7/6/2019,0.34,3,0
36192879,Spacious_Sleeps 8_Near NYC_Parking_Affordable,3245561,Piyush,,Ward F (councilmember Jermaine D. Robinson),40.72011,-74.06737,Entire home/apt,125,2,5,9/5/2019,1.92,1,72
36196737,Sunny Studio w/Garden View 20 Mins to Manhattan,245863960,Joanah,,Ward C (councilmember Richard Boggiano),40.73045,-74.0668,Entire home/apt,75,7,4,9/3/2019,1.64,1,39
36209048,Beautiful house rooftop views of city and liberty,50596288,David,,Ward A (councilmember Denise Ridley),40.70229,-74.08079,Private room,120,1,0,,,1,89
36211258,4br-Sleeps 8 -20min to NYC.Ask abt Sept Discounts!,271169117,Imara,,Ward B (councilmember Mira Prinz-Arey),40.72688,-74.06957,Entire home/apt,175,3,7,9/6/2019,2.66,2,158
36216676,"#RLIV,mins to NYC,steps to buses or train,safe",199914427,Joe,,Ward A (councilmember Denise Ridley),40.69991,-74.08784,Private room,40,1,0,,,55,90
36216703,"205#1F,mins to NYC,near express bus & amenities.",199914427,Joe,,Ward F (councilmember Jermaine D. Robinson),40.71722,-74.0738,Private room,29,1,1,8/31/2019,1,55,89
36228052,PERFECT 2 Bedroom Apartment - 10 Minutes to NYC!!!,35601684,Joseph,,Ward E (councilmember James Solomon),40.72248,-74.04535,Entire home/apt,161,1,2,9/3/2019,0.7,9,89
36228819,CHIC Studio 20 Minutes to NYC!!!,35601684,Joseph,,Ward C (councilmember Richard Boggiano),40.73221,-74.07031,Entire home/apt,129,1,6,8/5/2019,2.02,9,32
36242270,King Size 5 Bed Ground Floor Sleeps 11 Near Train,255432077,Nick,,Ward C (councilmember Richard Boggiano),40.72957,-74.0592,Entire home/apt,230,4,3,9/9/2019,1.23,7,168
36242544,Pristine 2 Bed 1 Bath Dream | 15 Min Manhattan,255853430,William,,Ward C (councilmember Richard Boggiano),40.73074,-74.055,Entire home/apt,150,4,3,8/31/2019,1.58,17,165
36243407,Cozy and quiet. Explore NYC without all the noise!,246018082,Wilbert,,Ward E (councilmember James Solomon),40.7164,-74.04772,Entire home/apt,225,2,12,9/19/2019,4.39,1,73
36263663,Renovated 2 Bedroom 2 Bathroom _ 7 Min to NYC,209282907,Yuki,,Ward E (councilmember James Solomon),40.72954,-74.03315,Entire home/apt,220,28,0,,,8,365
36263925,Spacious 3 bedroom 3 bathroom - 7 Min to NYC,209282907,Yuki,,Ward E (councilmember James Solomon),40.73066,-74.0322,Entire home/apt,250,28,0,,,8,330
36267613,CUTE & COZY 2BR APT 20 MINS TO TIMES SQUARE,143327416,Isidor,,Ward D (councilmember Michael Yun),40.74634,-74.05002,Entire home/apt,97,2,6,9/29/2019,3.27,5,136
36293534,Entire Apartment Close to Manhattan,225892560,Huss,,Ward C (councilmember Richard Boggiano),40.73821,-74.05391,Entire home/apt,70,1,8,9/21/2019,2.73,2,330
36299917,2 Bed/2 bath minutes from NYC,63408538,Joanna,,Ward F (councilmember Jermaine D. Robinson),40.71337,-74.06523,Entire home/apt,110,2,10,9/12/2019,3.49,1,288
36300913,"★Huge, sunny 5 BR | 15 mins to NYC!★",34953955,Ben,,Ward C (councilmember Richard Boggiano),40.73386,-74.05464,Entire home/apt,270,1,10,9/22/2019,3.61,5,151
36309571,"One Bedroom Apt close to NYC, food, and park",273068043,Brian,,Ward D (councilmember Michael Yun),40.75086,-74.04611,Entire home/apt,60,2,10,9/29/2019,5.17,1,0
36312983,STUNNING 2 Bed Apartment 20 Minutes to NYC!!!,35601684,Joseph,,Ward E (councilmember James Solomon),40.72083,-74.0457,Entire home/apt,100,1,16,9/15/2019,5.71,9,83
36317965,Private room close to Path to NYC,127349532,Jason,,Ward C (councilmember Richard Boggiano),40.72973,-74.06966,Private room,50,5,8,9/26/2019,3.53,12,70
36344750,20% OFF Stylish Queen STUDIO n Jersey 2mins Train,266033910,Iresh,,Ward F (councilmember Jermaine D. Robinson),40.71179,-74.07692,Entire home/apt,80,1,4,9/15/2019,1.97,5,85
36345244,20%OFF Private Cozy Room n Jersey City Near Train,266033910,Iresh,,Ward F (councilmember Jermaine D. Robinson),40.712,-74.07568,Private room,55,1,0,,,5,350
36348982,Only 7 minutes walk to New York City Path Train,127349532,Jason,,Ward C (councilmember Richard Boggiano),40.72969,-74.06896,Private room,35,3,7,8/29/2019,2.76,12,71
36351245,Tiny Cute Room-Jersey City-45 minutes to Manhattan,273362834,Paul,,Ward B (councilmember Mira Prinz-Arey),40.72046,-74.08521,Private room,49,1,5,9/23/2019,2,1,161
36352958,JOSCRI USA 8 miles from Manhattan 15-20min driving,120648107,Maria Cristina,,Ward B (councilmember Mira Prinz-Arey),40.71633,-74.08741,Private room,20,1,6,9/28/2019,6,1,81
36356502,"Modern, Brand New Studio Neighboring NYC!",52789828,Jon,,Ward D (councilmember Michael Yun),40.74942,-74.04784,Entire home/apt,89,1,15,9/29/2019,5.11,13,285
36357017,Fantastic 3 bed Sleeps 7 w/ Laundry | 20 Min NYC,253839975,J,,Ward D (councilmember Michael Yun),40.74365,-74.05312,Entire home/apt,175,4,9,9/25/2019,3.6,27,162
36385737,Brand new 1 bedroom minutes from Manhattan,28716426,Christelle,,Ward E (councilmember James Solomon),40.72454,-74.04388,Entire home/apt,110,4,5,9/20/2019,2.03,2,302
36386715,McGinley Square Cabin House (10 min to Path),43673554,Christian W.,,Ward B (councilmember Mira Prinz-Arey),40.72598,-74.06979,Entire home/apt,90,3,7,9/18/2019,3.89,2,156
36424132,NYC NJ OWN ENTRANCE XL Room singles couple groups,25080688,Bren,,Ward A (councilmember Denise Ridley),40.70573,-74.08917,Private room,85,1,2,9/22/2019,0.91,2,329
36456405,Sleeps 4 Historic Downtown steps to Grove mins NYC,274110840,Mariepaz,,Ward E (councilmember James Solomon),40.71988,-74.04509,Entire home/apt,175,2,8,9/18/2019,4.53,1,48
36489107,*The Silver Room@ Minutes to NYC* <3Affordable!,253288443,Laura & Mena,,Ward D (councilmember Michael Yun),40.74894,-74.05018,Private room,50,1,20,9/24/2019,7.06,2,56
36510596,"Quiet Guest Suite, <35 Minutes to Manhattan",78133615,Jay,,Ward F (councilmember Jermaine D. Robinson),40.72091,-74.06793,Entire home/apt,67,3,8,9/24/2019,3.16,1,122
36516228,Stunning Designer 2BR in Prime Downtown!,256546049,Randel,,Ward E (councilmember James Solomon),40.72307,-74.04952,Entire home/apt,109,2,7,9/13/2019,3.5,2,168
36526639,Charming Apt w free Parking mins to NYC,274617757,Kevin+Marie,,Ward F (councilmember Jermaine D. Robinson),40.70276,-74.07973,Entire home/apt,74,2,13,9/22/2019,5,1,58
36547872,Cozy Room ★Near NYC★30 min to Times Square,2549076,Miz,,Ward D (councilmember Michael Yun),40.7483,-74.05006,Private room,34,1,0,,,4,1
36593711,"LUXURY Apartment,8 Guests,15min to Manhattan NYC",275060023,Carlos & Lucia,,Ward D (councilmember Michael Yun),40.75175,-74.05148,Entire home/apt,178,2,0,,,1,110
36606474,Jersey City Yoga House 2 Beds 2 Bath & free Yoga!,3370169,Lydia,,Ward F (councilmember Jermaine D. Robinson),40.71485,-74.06982,Entire home/apt,100,1,4,9/2/2019,2.45,1,347
36640029,STUNNING 3 BED 2 BATH 25 Mins to NYC,275403563,Zbig,,Ward F (councilmember Jermaine D. Robinson),40.70921,-74.07351,Entire home/apt,115,2,8,9/15/2019,3.29,1,172
36660620,Entire 2br apt w/ parking spot 15 min to NYC,208960637,Rebecca,,Ward A (councilmember Denise Ridley),40.6964,-74.0964,Entire home/apt,150,1,0,,,1,341
36671597,Aashiyana,265200007,Naveed,,Ward A (councilmember Denise Ridley),40.7062,-74.08915,Entire home/apt,150,1,9,9/8/2019,3.7,1,362
36673187,Perfect 2 Bed Full House w/ Laundry and Parking,253839975,J,,Ward C (councilmember Richard Boggiano),40.72728,-74.0626,Entire home/apt,200,4,7,9/8/2019,2.96,27,165
36676611,"Fresh 3bdr, 30 min commute WTC(NY), up to 10ppl",253077028,Dmitri,,Ward A (councilmember Denise Ridley),40.69337,-74.08764,Entire home/apt,101,1,11,9/25/2019,4.85,2,131
36678284,New York City Visitor Delight Super Cose to Path,127349532,Jason,,Ward C (councilmember Richard Boggiano),40.73044,-74.06834,Private room,35,2,4,9/19/2019,2.03,12,350
36694786,Mins to NYC - Micro,138287617,Suresh And,,Ward E (councilmember James Solomon),40.7181,-74.0432,Private room,49,1,5,9/27/2019,2.21,8,348
36734914,HEART of DOWNTOWN REMARKABLE 4BR/4BA MIN to NYC♥,61420303,Victor,,Ward E (councilmember James Solomon),40.72307,-74.04306,Entire home/apt,1000,1,4,9/26/2019,2.14,3,318
36756304,Fantastic 4bdrm/5bath House|Downtown|A+ Community,66039082,Max,,Ward F (councilmember Jermaine D. Robinson),40.71689,-74.04886,Entire home/apt,1200,2,3,9/26/2019,1.43,6,320
36756771,Stunning Manhattan View,85995548,Stephanie,,Ward F (councilmember Jermaine D. Robinson),40.72213,-74.06439,Entire home/apt,99,1,10,9/26/2019,5,1,77
36768733,Affordable NYC view Lux PentHouse 4 min Walk PATH,222139346,C.,,Ward C (councilmember Richard Boggiano),40.73299,-74.06348,Entire home/apt,220,2,0,,,1,69
36773961,Love Cave in the Clouds 5 minutes to NYC,73039495,Karoline,,Ward E (councilmember James Solomon),40.71995,-74.0352,Entire home/apt,230,1,15,9/26/2019,6.08,1,128
36774974,"Large, spacious 1 bdr bsmt apartment,25 min to NYC",276120780,Dan And Dmitri,,Ward A (councilmember Denise Ridley),40.69282,-74.08767,Entire home/apt,70,1,4,9/22/2019,4,1,69
36793902,Elegant Downtown 2BR Suite | Steps from Grove PATH,242780957,DVORA Guesthouse,,Ward E (councilmember James Solomon),40.71994,-74.04436,Entire home/apt,214,3,4,9/9/2019,2.73,13,145
36806696,Comfortable bedroom close to NYC!,5715549,Franco & Daniela,,Ward D (councilmember Michael Yun),40.74973,-74.04336,Private room,51,3,8,9/27/2019,4,3,299
36806816,Home Away from Home 1,276661080,Ana,,Ward F (councilmember Jermaine D. Robinson),40.71342,-74.05937,Private room,125,2,6,9/19/2019,3.33,2,162
